,mouse,treatment,vessel,age,pulse_freq,diam_mean,pressure_d,pressure_s,speed,flux,diam_mean_before_stim,diam_max_after_stim,diam_min_after_stim,power_diam_h1,power_diam_h2,power_diam_h3,power_center_h1,power_center_h2,power_center_h3
573,150321,after_ablation,cap3,adult,5.191395505003038,6.643972451790633,53.18358553846152,53.747632192307684,2.6839607636492473,333.9276119554016,,,,502.7641511002025,16.01796407908126,2.8294663956188018,741.4161126705975,38.11952491179591,5.845726777226967
574,150321,after_ablation,cap4,adult,5.147037194619099,6.36548611111111,51.95987796153846,52.97835844230769,2.173579251994236,201.15426937661042,,,,815.1953665359146,126.70934940161688,5.321560394148474,214.44307021950308,42.024385865262204,3.3710427437443506
575,150321,after_ablation,cap5,adult,5.08709371762369,5.822259776536313,50.08926160784313,,,97.51316515529902,,,,211.42775971071856,11.56704350394295,0.07620155706373817,90.28965110452283,9.138498574176955,0.6016399140984287
576,150321,hyper2,pen_art,adult,,,,,,,,,,,,,,,
577,150321,hyper2,sphincter,adult,,,,,,,,,,,,,,,
578,150321,hyper2,bulb,adult,,,,,,,,,,,,,,,
579,150321,hyper2,cap1,adult,,,,,,,,,,,,,,,
580,160321,baseline,pen_art,adult,4.65040641028903,16.56120994475138,66.11101494915252,,,,14.703716684467931,16.3098,13.5252,9717.582085790329,1198.6232121136006,150.38784637239561,219.67615593485655,9.429975221677905,0.6255086250833247
581,160321,baseline,sphincter,adult,,,65.39022955319149,,,160.8932484863158,5.718873269998314,6.296774388667153,5.2500923492045715,,,,,,
582,160321,baseline,bulb,adult,4.814178230286313,9.75050276243094,66.62052194339621,,,,8.775941182753385,9.06343995727697,8.5527,331.0148541464025,61.90494836847637,11.131234069645583,2694.0905684235863,190.50512954803204,31.54769465037987
583,160321,baseline,cap1,adult,4.739537274454997,6.402358543417367,66.84209953703703,,,,6.4746366631064145,7.35924782168756,6.25395090224295,533.410526845941,64.32561055094762,11.583417545304373,85.86910482409652,19.546659602702537,4.6158376377244865
584,160321,baseline,cap2,adult,4.677764768789336,7.438097493036212,67.26095488679246,,,143.99742594220857,5.160856473101354,6.085325504525268,4.648006801956272,760.1801435676551,85.55112266929828,12.62184852190935,1501.3436941074262,89.61053410241581,13.217441917475368
585,160321,baseline,cap3,adult,4.74460725381765,6.62160606060606,67.03855056603774,,,139.57419898550728,,,,338.85354428422306,30.00298613526319,3.4682413328892188,3432.7140002136043,299.48613592794993,25.228292300814076
586,160321,baseline,cap4,adult,4.666884287349151,6.420410764872522,66.382128245283,,,152.6158133436853,,,,625.655642277791,60.939263239818736,6.032514474561678,33.38496686308218,0.7755204186995697,0.42462776880103403
587,160321,baseline,cap5,adult,4.588886221265321,5.203008356545961,65.98974684615386,,,141.52576776190486,,,,795.230309833505,86.94266117883538,10.164403653212732,293.508900636765,12.00883707700062,2.296527714487327
588,160321,hyper,pen_art,adult,,,,,,,,,,,,,,,
589,160321,hyper,sphincter,adult,,,,,,,,,,,,,,,
590,160321,hyper,bulb,adult,,,,,,,,,,,,,,,
591,160321,hyper,cap1,adult,,,,,,,,,,,,,,,
592,160321,after_hyper,pen_art,adult,5.407787927040194,17.15949397590362,61.316395000000014,,,,18.275295424138516,19.132098830738094,17.4369,12435.890493947885,1028.050344573177,,408.20023067015796,33.293142389405915,
593,160321,after_hyper,sphincter,adult,,,61.04039674468085,,,188.3068572308488,5.997455691719601,6.890023166001459,5.913405419079199,,,,,,
594,160321,after_hyper,bulb,adult,5.384103454285206,9.932159638554216,60.54841011764707,,,,9.2001,9.3483,8.5527,2861.0999829104467,435.3064460478518,76.84448387547951,2242.7419961701517,213.71358327896613,31.566113104602266
595,160321,after_hyper,cap1,adult,5.371907290779137,5.802301829268293,60.86673517391306,,,,6.098234375175671,7.2267,5.451083208724487,209.8626995193472,10.579154399016698,5.144675807089971,180.07941443090692,15.374311913686105,3.1120153359692537
596,160321,after_hyper,cap2,adult,5.391825779115118,7.602839879154079,61.20370778431373,,,188.3068572308488,5.3531221541402,6.3648,5.381384164371227,442.1295414161224,37.45459882000841,4.591043078753146,1658.0675337159564,151.48915007408314,24.122844550489468
597,160321,after_hyper,cap3,adult,5.39144439693276,6.983861861861863,61.13255249999998,,,124.3389742494887,,,,113.84708691765512,9.72129287451185,0.05473926804775318,1398.4985725714243,88.73316272739733,8.76421648885485
598,160321,after_hyper,cap4,adult,5.301564156945916,6.41801524390244,60.38994803999999,,,125.407374116255,,,,1078.4539685525106,69.37938475789974,4.960362189923506,36.97119493409094,1.6694467860834834,0.47001185984723604
599,160321,after_hyper,cap5,adult,5.236211462557193,5.277344410876132,60.24787113333334,,,152.7956195041839,,,,1185.0715274527797,95.52989153123522,17.531615683521267,215.50601656562483,13.148982407851344,5.287551701763953
600,160321,after_ablation,pen_art,adult,,,,,,,16.532312221035475,17.6358,16.7076,,,,,,
601,160321,after_ablation,sphincter,adult,,,,,,123.0629020729387,4.458327455168924,5.2826665242565625,4.529994367305636,,,,,,
602,160321,after_ablation,bulb,adult,5.139162569093003,11.08701385041551,,,,,7.351398493451009,7.527768862780371,7.231981190623422,2126.098310590817,248.1500253382716,51.706445648139216,2958.1122512750517,240.96183235660106,36.937711734979345
603,160321,after_ablation,cap1,adult,,,,,,,7.089775557929055,7.740786823317783,6.864977576030123,,,,,,
604,160321,after_ablation,cap2,adult,5.214643433256047,7.319284122562674,,,,185.4413011780537,4.902829017932431,6.4311,4.2702320928663715,1066.374698553034,134.10896359262645,8.274273395319574,2138.5709893885996,165.39369969133392,24.431982821720197
605,160321,after_ablation,cap3,adult,5.149254346256487,6.12166388888889,,,,123.87165003487164,,,,638.280767350734,47.043161983128755,5.764340542828766,2813.0345773589097,232.55769199266814,24.743597392848596
606,160321,after_ablation,cap4,adult,5.070163192510433,6.697254189944134,,,,114.1127442594144,,,,913.2297179598198,98.01287707018346,8.32989004044967,32.60847631967953,0.8670763308872961,0.6293610566031616
607,160321,after_ablation,cap5,adult,5.059783976201831,5.215536516853932,,,,117.47452592788986,,,,1109.4990538236832,112.5265179776737,13.048590114652429,222.03636359486123,9.596760154808987,3.157584892334756
608,160321,hyper2,pen_art,adult,,,,,,,,,,,,,,,
609,160321,hyper2,sphincter,adult,,,,,,,,,,,,,,,
610,160321,hyper2,bulb,adult,,,,,,,,,,,,,,,
611,160321,hyper2,cap1,adult,,,,,,,,,,,,,,,
612,220221,baseline,pen_art,adult,,,68.37791004761903,,,,19.090820692470743,19.22218417692809,18.967130378483585,,,,,,
613,220221,baseline,sphincter,adult,,,65.93313994736843,86.66464355555556,11.028062611735475,,6.343570029773932,6.284173924303281,6.0333,,,,,,
614,220221,baseline,bulb,adult,5.65886564418562,8.593202216066482,65.47388288095237,86.66464355555556,3.5550915286070524,,7.3999177439441794,7.7543134172391905,7.241662024627416,131.5817695358179,46.765704721763576,11.45498008887911,9.31163391657285,4.908503275474457,4.646662964068856
615,220221,baseline,cap1,adult,5.574074751802651,7.538396648044693,65.94248667567567,,,,6.968255964271283,7.286790885547686,7.0290718978613915,102.95638176921796,10.717897174862944,1.9446852360005185,254.77282871842138,33.430894329167714,5.601693992735805
616,220221,baseline,cap2,adult,5.578280592465146,8.387209944751381,65.28101542105262,,,,,,,749.962669213902,73.15606133458706,25.524574083125,916.582868648303,95.23480873756608,18.538866899243565
617,220221,baseline,cap3,adult,5.61823978860737,8.625543175487465,64.60096815789474,,,,,,,252.23034133006,27.89476374648088,3.756355980043449,534.2348297867649,49.18461023231076,3.728974975135593
618,220221,baseline,cap4,adult,5.614565779772571,7.813616022099447,63.90284631578946,,,,,,,1407.2923641830916,161.38524852210762,25.90945045693308,74.53524704196678,16.659781202651185,3.174899241299109
619,220221,baseline,cap5,adult,5.640906701059605,5.840629834254144,65.11756292307695,,,,,,,199.79233601700196,19.154693678046108,6.30865339306004,423.58991403559395,30.21024615192803,4.187134536505542
620,220221,hyper,pen_art,adult,,,,,,,,,,,,,,,
621,220221,hyper,sphincter,adult,,,,,,,,,,,,,,,
622,220221,hyper,bulb,adult,,,,,,,,,,,,,,,
623,220221,hyper,cap1,adult,,,,,,,,,,,,,,,
624,220221,after_hyper,pen_art,adult,,,65.8598918695652,,,,,,,,,,,,
625,220221,after_hyper,sphincter,adult,,,66.01233463414636,,,,,,,,,,,,
626,220221,after_hyper,bulb,adult,,,66.52845411904761,,,,,,,,,,,,
627,220221,after_hyper,cap1,adult,,,63.713335095238094,,,,,,,,,,,,
628,220221,after_hyper,cap2,adult,,,63.37881483333335,,,,,,,,,,,,
629,220221,after_hyper,cap3,adult,,,63.094108357142865,,,,,,,,,,,,
630,220221,after_hyper,cap4,adult,,,62.88282690243903,,,,,,,,,,,,
631,220221,after_hyper,cap5,adult,,,63.880909119047615,,,,,,,,,,,,
632,220221,after_ablation,pen_art,adult,,,61.35847543749998,,,,,,,,,,,,
633,220221,after_ablation,sphincter,adult,,,61.38069400000002,,,,,,,,,,,,
634,220221,after_ablation,bulb,adult,,,61.680204874999994,,,,,,,,,,,,
635,220221,after_ablation,cap1,adult,,,61.80332476744185,,,,,,,,,,,,
636,220221,after_ablation,cap2,adult,,,62.58069246511631,,,,,,,,,,,,
637,220221,after_ablation,cap3,adult,,,62.279100162790705,,,,,,,,,,,,
638,220221,after_ablation,cap4,adult,,,62.20585627906978,,,,,,,,,,,,
639,220221,after_ablation,cap5,adult,,,63.236584953488375,,,,,,,,,,,,
640,220221,hyper2,pen_art,adult,,,,,,,,,,,,,,,
641,220221,hyper2,sphincter,adult,,,,,,,,,,,,,,,
642,220221,hyper2,bulb,adult,,,,,,,,,,,,,,,
643,220221,hyper2,cap1,adult,,,,,,,,,,,,,,,
644,260221,baseline,pen_art,adult,4.20725769045725,15.63025895316804,68.37791004761903,,,,13.484350662696809,19.554441519377797,12.9948,2.269104619564312,153.59621350495567,9.626810292001899,2827.861895833565,352.57960991525124,81.37403584781498
645,260221,baseline,sphincter,adult,,,65.93313994736843,65.92703652380953,11.3400521865443,505.45449245535684,3.0089435219015734,3.8850770889176633,2.0553,,,,,,
646,260221,baseline,bulb,adult,4.183367581092561,9.423312849162011,65.47388288095237,65.92703652380953,3.6514210920928147,,7.6648201786435965,8.478918987686292,6.647234051976551,51.63791592553643,4.89574163559404,5.293510999495927,1.2917969542120817,0.8330208777561283,5.847027627707483
647,260221,baseline,cap1,adult,4.217768663133862,6.224189944134078,65.94248667567567,,,,4.719641384941482,6.1659,4.3758,2486.053156932363,331.52236827776403,63.25744751785632,275.4479607660177,31.197623383046484,5.457125779472192
648,260221,baseline,cap2,adult,4.232189925792295,5.803843575418994,65.28101542105262,,,49.05383196455425,,,,585.3646593527853,27.243442879270727,0.25662046773433267,37.72904395402825,14.357510951844988,2.4275169905328235
649,260221,baseline,cap3,adult,4.237656283110828,4.666727777777778,64.60096815789474,,,44.97029212012994,,,,216.74501510315005,46.53376113714837,2.7557171080290326,4.052762904667275,0.4313842531868526,0.8234517880552193
650,260221,baseline,cap4,adult,4.201318051892765,4.423787878787879,63.90284631578946,,,38.25646743281936,,,,9.13178572456544,8.849008838714385,6.396614142303839,91.34790792321256,14.424808458287353,3.9061366234754873
651,260221,baseline,cap5,adult,,,65.11756292307695,,,24.045078400881035,,,,,,,,,
652,260221,hyper,pen_art,adult,,,,,,,,,,,,,,,
653,260221,hyper,sphincter,adult,,,,,,,,,,,,,,,
654,260221,hyper,bulb,adult,,,,,,,,,,,,,,,
655,260221,hyper,cap1,adult,,,,,,,,,,,,,,,
656,260221,after_hyper,pen_art,adult,4.618358422187599,17.30582530120482,65.8598918695652,,,,15.792352501917572,16.858584556318924,14.12520113817249,445.1867213749229,128.62715936147154,5.7570661819367075,1622.6155047996692,157.93535670448227,36.61705585139372
657,260221,after_hyper,sphincter,adult,,,66.01233463414636,66.20225920833333,16.29287351156445,840.0872665337304,3.1758079523617075,3.5090841769280896,2.736291394426257,,,,,,
658,260221,after_hyper,bulb,adult,4.684286470557922,10.14061861861862,66.52845411904761,,,,6.51199337303191,6.8289,6.1659,671.6302151330419,68.56534934132392,58.69945613826579,12.763151719185199,3.5491358941571045,2.969395961795168
659,260221,after_hyper,cap1,adult,4.655969720560327,7.281506024096386,63.713335095238094,,,,9.746100000000002,9.7461,9.607412279066697,718.0968157797113,70.34967092462294,2.6460169949110224,34.18955040653921,4.483248639488929,2.6706618185135462
660,260221,after_hyper,cap2,adult,4.684187718866753,7.961254545454545,63.37881483333335,,,158.18749239978814,,,,564.9160899438057,63.806980492882666,14.469196225377232,142.0034445878616,8.172932344572489,3.379460801300453
661,260221,after_hyper,cap3,adult,4.640337016926397,5.763963636363636,63.094108357142865,,,180.5339484393126,,,,112.10038415237597,22.98042897503227,1.4714662271490981,377.4054966900426,24.94403993887432,3.6860812573135067
662,260221,after_hyper,cap4,adult,4.630195014810401,4.800384384384384,62.88282690243903,,,155.48972209848486,,,,35.53380470415226,3.7001914586400986,2.5073202592823143,145.3425527198627,10.532737502681398,4.119981474964274
663,260221,after_hyper,cap5,adult,,,63.880909119047615,,,104.11807134906685,,,,,,,,,
664,260221,after_ablation,pen_art,adult,4.824206700956787,19.90761281337047,61.35847543749998,,,,17.514750364957486,18.81284468399218,17.08804455450443,406.1736033057234,246.6142450705669,47.96305449563112,4354.026943403091,510.18539523171296,82.4006631440955
665,260221,after_ablation,sphincter,adult,,,61.38069400000002,61.41817478947369,13.752486901022792,628.2760017893462,4.044307140795237,4.5747,3.9446534190536613,,,,,,
666,260221,after_ablation,bulb,adult,4.813333008567154,10.32294707520891,61.680204874999994,61.41817478947369,5.52561635076074,,8.652496537646293,9.270339113545079,8.437091264938514,30.431354477266012,7.8756486867864695,22.63116958881044,106.63858239291685,4.185710054107762,0.35684892864250906
667,260221,after_ablation,cap1,adult,4.823184085361736,7.336775,61.80332476744185,,,,10.433909277755324,10.593037975372585,10.3428,557.699087147449,54.22148919753056,7.68642211181026,18.942522462328096,3.309099151234599,1.0543795438446415
668,260221,after_ablation,cap2,adult,4.837415947935744,7.935511049723758,62.58069246511631,,,150.64922280210556,,,,1044.8947449621112,140.5305360604162,12.5315390773882,126.71752836909096,14.258096022125754,3.0705046942940215
669,260221,after_ablation,cap3,adult,4.81807679287992,5.15647191011236,62.279100162790705,,,195.56537507874853,,,,63.050467674229154,11.81709913301404,7.340489646392051,236.4119885480908,16.0100666306956,1.160388434215812
670,260221,after_ablation,cap4,adult,4.821121563203011,4.627103641456583,62.20585627906978,,,139.8686344696969,,,,899.7665391186993,106.43064543406064,2.450928218285769,349.75614788855603,35.971236520972695,7.890654898413031
671,260221,after_ablation,cap5,adult,,,63.236584953488375,,,72.96664062854039,,,,,,,,,
672,260221,hyper2,pen_art,adult,,,,,,,,,,,,,,,
673,260221,hyper2,sphincter,adult,,,,,,,,,,,,,,,
674,260221,hyper2,bulb,adult,,,,,,,,,,,,,,,
675,260221,hyper2,cap1,adult,,,,,,,,,,,,,,,
676,40520,baseline,pen_art,adult,,,59.67389688135593,,,,6.058325524129104,7.1604,5.6355,,,,,,
677,40520,baseline,sphincter,adult,,,60.51561891111112,,,307.42680219345266,4.392276588297403,5.1375444564172,3.7820290966682335,,,,,,
678,40520,baseline,sphincter,adult,,,60.51561891111112,,,,4.392276588297403,5.1375444564172,3.7820290966682335,,,,,,
679,40520,baseline,bulb,adult,,,60.30552928846154,,,,6.217759561604604,6.63,5.4632931854176805,,,,,,
680,40520,baseline,cap1,adult,,,59.76466271153844,,,,4.495668090861098,5.1714,3.978,,,,,,
681,40520,baseline,cap2,adult,,,59.24358199999999,,,74.22263563854175,,,,,,,,,
682,40520,baseline,cap2,adult,,,59.24358199999999,,,,,,,,,,,,
683,40520,baseline,cap3,adult,,,59.22595360000001,,,23.434601381410232,,,,,,,,,
684,40520,baseline,cap3,adult,,,59.22595360000001,,,,,,,,,,,,
685,40520,baseline,cap4,adult,,,59.2043587777778,,,7.28784842237443,,,,,,,,,
686,40520,baseline,cap4,adult,,,59.2043587777778,,,,,,,,,,,,
687,40520,baseline,cap5,adult,,,58.842419804347806,,,2.7869104520547956,,,,,,,,,
688,40520,baseline,cap5,adult,,,58.842419804347806,,,,,,,,,,,,
689,40520,hyper,pen_art,adult,,,,,,,,,,,,,,,
690,40520,hyper,sphincter,adult,,,,,,,,,,,,,,,
691,40520,hyper,sphincter,adult,,,,,,,,,,,,,,,
692,40520,hyper,bulb,adult,,,,,,,,,,,,,,,
693,40520,hyper,cap1,adult,,,,,,,,,,,,,,,
694,40520,after_hyper,pen_art,adult,,,,,,,,,,,,,,,
695,40520,after_hyper,sphincter,adult,,,,,,,,,,,,,,,
696,40520,after_hyper,sphincter,adult,,,,,,,,,,,,,,,
697,40520,after_hyper,bulb,adult,,,,,,,,,,,,,,,
698,40520,after_hyper,cap1,adult,,,,,,,,,,,,,,,
699,40520,after_hyper,cap2,adult,,,,,,,,,,,,,,,
700,40520,after_hyper,cap2,adult,,,,,,,,,,,,,,,
701,40520,after_hyper,cap3,adult,,,,,,,,,,,,,,,
702,40520,after_hyper,cap3,adult,,,,,,,,,,,,,,,
703,40520,after_hyper,cap4,adult,,,,,,,,,,,,,,,
704,40520,after_hyper,cap4,adult,,,,,,,,,,,,,,,
705,40520,after_hyper,cap5,adult,,,,,,,,,,,,,,,
706,40520,after_hyper,cap5,adult,,,,,,,,,,,,,,,
707,40520,after_ablation,pen_art,adult,,,58.32388713846154,,,,,,,,,,,,
708,40520,after_ablation,sphincter,adult,,,55.9290245,,,150.21353212177516,,,,,,,,,
709,40520,after_ablation,sphincter,adult,,,55.9290245,,,,,,,,,,,,
710,40520,after_ablation,bulb,adult,,,54.99885920689655,,,,,,,,,,,,
